,ID,Year_Birth,Age,Generation,Education,Marital_Status,Income,Income_Category,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Avg_Spending_per_Visits,Total_Transaction,NumWebVisitsMonth,Web_Visit_to_Purchase_Ratio,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,TotalAcceptedCmp,Complain,Response,Total_Spending,YearMonth,Year,Churn
441,3225,1984,32,Gen Y,Master,Married,42207.0,Middle Income,1,0,2013-04-01,71,116,11,72,3,17,46,4,4,1,5,18.928571428571427,14,6,0.6666666665555555,0,0,1,0,0,1,0,1,265,2013-04,2013,1
442,7540,1952,64,Baby Boomers,Graduation,Married,50300.0,Middle Income,0,1,2014-05-25,52,143,15,60,24,23,5,2,2,1,8,20.76923076923077,13,2,0.9999999995,0,0,0,0,0,0,0,0,270,2014-05,2014,1
443,10648,1982,34,Gen Y,Master,Together,66664.0,Upper Middle Income,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,67.84210526315789,19,3,1.6666666661111111,0,0,0,0,0,0,0,0,1289,2012-09,2012,0
444,1992,1964,52,Baby Boomers,Graduation,Married,60597.0,Upper Middle Income,0,1,2014-01-01,2,522,0,257,32,16,66,4,2,2,8,55.8125,16,7,0.2857142856734694,1,0,0,0,0,1,0,1,893,2014-01,2014,0
445,7851,1949,67,Baby Boomers,Graduation,Widow,70165.0,Upper Middle Income,0,0,2013-09-22,60,161,0,253,199,191,122,1,3,7,11,42.09090909090909,22,1,2.9999999969999998,0,0,0,0,0,0,0,0,926,2013-09,2013,0
446,8594,1958,58,Baby Boomers,Doctorate,Widow,50520.0,Middle Income,0,1,2014-01-28,25,112,0,6,2,1,14,2,3,1,3,15.0,9,6,0.49999999991666666,0,0,0,0,0,0,0,0,135,2014-01,2014,1
447,7059,1963,53,Baby Boomers,Graduation,Married,80124.0,Upper Middle Income,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,78.6842105263158,19,1,2.9999999969999998,0,0,1,0,0,1,0,0,1495,2014-06,2014,0
448,2815,1975,41,Gen X,Graduation,Married,33183.0,Middle Income,1,0,2014-02-24,46,7,5,39,17,15,37,2,4,0,3,13.333333333333334,9,7,0.5714285713469388,0,0,0,0,0,0,0,0,120,2014-02,2014,1
449,2416,1969,47,Gen X,Doctorate,Single,66582.0,Upper Middle Income,0,0,2014-03-03,83,789,25,420,16,38,0,1,2,8,9,64.4,20,1,1.9999999979999998,0,0,0,0,0,0,0,0,1288,2014-03,2014,0
450,7999,1955,61,Baby Boomers,Doctorate,Together,75261.0,Upper Middle Income,0,0,2013-04-23,17,1239,17,413,23,34,17,1,5,6,5,102.52941176470588,17,2,2.49999999875,0,0,0,1,1,2,0,1,1743,2013-04,2013,0
451,9213,1970,46,Gen X,Graduation,Widow,31880.0,Middle Income,1,0,2012-10-31,13,4,1,5,2,0,3,1,1,0,2,3.75,4,8,0.124999999984375,0,0,0,0,0,0,0,0,15,2012-10,2012,0
452,9697,1951,65,Baby Boomers,Graduation,Married,53790.0,Middle Income,0,2,2014-03-06,86,335,42,127,28,5,5,3,7,2,8,27.1,20,6,1.1666666664722223,0,0,0,0,0,0,0,0,542,2014-03,2014,0
453,3916,1971,45,Gen X,Doctorate,Together,49269.0,Middle Income,1,0,2012-08-15,92,639,8,166,11,8,58,3,7,3,12,35.6,25,7,0.9999999998571428,0,0,0,0,0,0,0,0,890,2012-08,2012,0
454,2021,1975,41,Gen X,Graduation,Married,61456.0,Upper Middle Income,0,1,2013-03-27,47,563,76,384,84,192,89,4,6,10,13,42.06060606060606,33,4,1.499999999625,0,0,0,0,0,0,0,0,1388,2013-03,2013,0
455,1581,1980,36,Gen X,Graduation,Married,37406.0,Middle Income,1,0,2013-10-10,18,2,0,8,2,2,3,1,1,0,2,4.25,4,8,0.124999999984375,0,0,0,0,0,0,0,1,17,2013-10,2013,1
456,564,1981,35,Gen Y,Doctorate,Together,56937.0,Middle Income,1,0,2012-08-04,81,746,8,125,11,8,8,7,8,6,9,30.2,30,6,1.333333333111111,0,0,0,1,0,1,0,1,906,2012-08,2012,0
457,6619,1978,38,Gen X,Graduation,Married,38415.0,Middle Income,1,1,2013-01-02,91,22,1,13,4,0,4,2,1,0,3,7.333333333333333,6,7,0.1428571428367347,0,0,0,0,0,0,0,0,44,2013-01,2013,1
458,9081,1988,28,Gen Y,Graduation,Single,20518.0,Low Income,1,0,2014-05-18,58,4,1,6,4,1,9,1,1,1,2,5.0,5,5,0.19999999996,0,0,0,0,0,0,0,0,25,2014-05,2014,1
459,178,1956,60,Baby Boomers,Graduation,Married,62503.0,Upper Middle Income,0,1,2013-02-18,40,478,0,193,110,75,117,4,8,3,11,37.42307692307692,26,5,1.59999999968,0,0,0,0,0,0,0,0,973,2013-02,2013,0
460,916,1972,44,Gen X,Doctorate,Single,41644.0,Middle Income,1,1,2014-05-09,67,20,3,4,2,0,2,2,1,0,3,5.166666666666667,6,3,0.3333333332222222,0,0,0,0,0,0,0,0,31,2014-05,2014,1
461,5512,1977,39,Gen X,Master,Married,55842.0,Middle Income,0,1,2014-05-23,19,451,0,39,0,4,24,1,7,1,8,30.470588235294116,17,5,1.3999999997199999,0,0,0,0,0,0,0,0,518,2014-05,2014,0
462,8970,1972,44,Gen X,Doctorate,Married,62010.0,Upper Middle Income,0,1,2012-10-23,93,371,22,39,6,0,92,4,6,2,7,27.894736842105264,19,5,1.19999999976,0,0,0,0,0,0,0,0,530,2012-10,2012,0
463,10581,1977,39,Gen X,Graduation,Married,41124.0,Middle Income,1,0,2012-10-31,41,281,7,84,15,0,119,7,7,3,4,24.095238095238095,21,8,0.874999999890625,0,0,0,0,0,0,0,0,506,2012-10,2012,0
464,5300,1973,43,Gen X,Master,Married,38961.0,Middle Income,1,0,2013-12-30,60,19,7,19,0,1,24,1,2,1,2,11.666666666666666,6,7,0.2857142856734694,0,0,0,0,0,0,0,0,70,2013-12,2013,1
465,5154,1972,44,Gen X,Master,Divorced,37760.0,Middle Income,1,0,2013-08-11,54,26,3,13,2,10,0,1,2,0,3,9.0,6,6,0.33333333327777775,0,0,0,0,0,0,0,0,54,2013-08,2013,1
466,8346,1974,42,Gen X,Graduation,Single,32233.0,Middle Income,1,0,2012-08-19,26,138,15,35,25,11,72,2,6,2,2,24.666666666666668,12,9,0.6666666665925925,0,0,1,0,0,1,0,1,296,2012-08,2012,0
467,1676,1975,41,Gen X,Graduation,Married,43057.0,Middle Income,0,1,2013-10-30,30,213,2,44,0,2,5,4,4,2,5,17.733333333333334,15,5,0.79999999984,0,0,0,0,0,0,0,0,266,2013-10,2013,1
468,9286,1960,56,Baby Boomers,Master,Together,83151.0,Upper Middle Income,0,0,2012-10-10,93,407,28,100,120,74,18,1,5,9,4,39.31578947368421,19,3,1.6666666661111111,0,0,0,0,0,0,0,0,747,2012-10,2012,0
469,2426,1964,52,Baby Boomers,Doctorate,Divorced,78825.0,Upper Middle Income,0,0,2012-09-14,35,483,74,114,169,37,18,1,5,10,13,30.862068965517242,29,3,1.6666666661111111,0,0,0,0,0,0,0,1,895,2012-09,2012,0
470,5172,1976,40,Gen X,Master,Together,65104.0,Upper Middle Income,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,61.94117647058823,17,7,0.4285714285102041,0,0,0,0,0,0,0,0,1053,2013-11,2013,0
471,5562,1974,42,Gen X,Graduation,Married,60093.0,Upper Middle Income,0,1,2013-06-26,92,502,12,109,16,6,90,2,7,2,10,35.0,21,6,1.1666666664722223,0,0,0,0,0,0,0,0,735,2013-06,2013,0
472,3436,1969,47,Gen X,Graduation,Married,14045.0,Low Income,1,0,2014-01-26,24,11,0,5,2,1,1,1,1,0,3,4.0,5,7,0.1428571428367347,0,0,0,0,0,0,0,0,20,2014-01,2014,1
473,3921,1952,64,Baby Boomers,Master,Widow,28457.0,Low Income,0,0,2012-10-28,96,24,1,108,29,29,14,1,4,1,4,20.5,10,8,0.4999999999375,0,0,0,0,0,0,0,0,205,2012-10,2012,0
474,3403,1958,58,Baby Boomers,Doctorate,Together,78952.0,Upper Middle Income,0,1,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,99.61904761904762,21,6,0.33333333327777775,0,0,0,0,0,0,0,0,2092,2012-09,2012,0
475,22,1976,40,Gen X,Graduation,Divorced,46310.0,Middle Income,1,0,2012-12-03,99,185,2,88,15,5,14,2,6,1,5,22.071428571428573,14,8,0.74999999990625,0,0,0,0,0,0,0,0,309,2012-12,2012,0
476,10965,1955,61,Baby Boomers,Graduation,Together,76005.0,Upper Middle Income,0,0,2013-02-22,72,983,20,389,240,50,40,1,3,5,13,78.27272727272727,22,6,0.49999999991666666,1,0,0,0,0,1,0,0,1722,2013-02,2013,0
477,9426,1964,52,Baby Boomers,Master,Single,58308.0,Middle Income,0,1,2013-01-12,77,691,0,69,10,0,130,4,2,6,3,60.0,15,8,0.24999999996875,0,0,0,0,0,0,0,0,900,2013-01,2013,0
478,6605,1944,72,Silent,Doctorate,Divorced,55614.0,Middle Income,0,0,2013-11-27,85,504,13,131,8,0,26,1,9,4,6,34.1,20,7,1.2857142855306123,0,0,0,1,0,1,0,0,682,2013-11,2013,0
479,3136,1962,54,Baby Boomers,Master,Divorced,59432.0,Middle Income,0,1,2013-04-13,88,317,25,265,25,19,12,3,5,3,11,30.136363636363637,22,5,0.9999999998,0,0,0,0,0,0,0,0,663,2013-04,2013,0
480,8737,1978,38,Gen X,Graduation,Divorced,55563.0,Middle Income,0,1,2014-04-05,22,29,1,9,2,0,2,1,2,0,3,7.166666666666667,6,3,0.6666666664444444,0,0,0,0,0,0,0,0,43,2014-04,2014,1
481,11088,1971,45,Gen X,Doctorate,Together,78642.0,Upper Middle Income,0,1,2013-04-21,83,1396,0,322,46,35,17,1,4,9,4,100.88888888888889,18,6,0.6666666665555555,0,0,0,0,0,0,0,0,1816,2013-04,2013,0
482,716,1949,67,Baby Boomers,Doctorate,Together,67911.0,Upper Middle Income,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,36.148148148148145,27,3,1.9999999993333333,0,0,0,0,0,0,0,0,976,2014-05,2014,0
483,466,1944,72,Silent,Graduation,Married,65275.0,Upper Middle Income,0,0,2013-04-03,9,388,14,218,91,14,21,1,4,3,13,35.523809523809526,21,2,1.999999999,0,0,0,0,0,0,0,0,746,2013-04,2013,0
484,9135,1950,66,Baby Boomers,Graduation,Together,27203.0,Low Income,1,1,2012-08-06,92,13,2,21,4,0,24,2,1,1,2,10.666666666666666,6,8,0.124999999984375,0,0,0,0,0,0,0,0,64,2012-08,2012,0
485,10623,1961,55,Baby Boomers,Master,Together,48330.0,Middle Income,0,1,2013-11-15,2,28,0,4,0,0,0,1,1,0,3,6.4,5,5,0.19999999996,0,0,0,0,0,0,0,0,32,2013-11,2013,1
486,8151,1990,26,Gen Y,High School,Married,24279.0,Low Income,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,29.22222222222222,9,8,0.4999999999375,0,0,0,0,0,0,0,0,263,2012-12,2012,0
487,5140,1985,31,Gen Y,Doctorate,Married,64355.0,Upper Middle Income,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,68.80952380952381,21,8,0.4999999999375,0,0,0,0,0,0,0,0,1445,2012-08,2012,0
488,10160,1956,60,Baby Boomers,Master,Together,50943.0,Middle Income,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,9.2,5,5,0.19999999996,0,0,0,0,0,0,0,0,46,2013-06,2013,1
489,4945,1953,63,Baby Boomers,Graduation,Widow,53653.0,Middle Income,0,0,2012-11-07,29,815,10,239,28,10,108,2,10,4,12,43.214285714285715,28,6,1.666666666388889,0,0,0,0,0,0,0,0,1210,2012-11,2012,0
490,10584,1976,40,Gen X,Graduation,Married,65665.0,Upper Middle Income,0,1,2013-12-02,77,225,162,387,106,36,29,1,5,10,8,39.375,24,3,1.6666666661111111,0,0,0,0,0,0,0,0,945,2013-12,2013,0
491,6071,1989,27,Gen Y,Graduation,Single,81217.0,Upper Middle Income,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,52.59090909090909,22,1,2.9999999969999998,0,0,0,0,0,0,0,0,1157,2013-07,2013,0
492,3386,1992,24,Gen Y,Graduation,Married,34935.0,Middle Income,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,17.125,8,7,0.2857142856734694,0,0,0,0,0,0,0,0,137,2013-06,2013,1
493,8939,1959,57,Baby Boomers,Graduation,Divorced,61250.0,Upper Middle Income,0,1,2012-12-16,49,382,138,65,60,26,59,6,5,2,12,29.2,25,5,0.9999999998,0,0,0,0,0,0,0,0,730,2012-12,2012,0
494,9925,1981,35,Gen Y,Doctorate,Together,39665.0,Middle Income,1,0,2013-05-25,97,127,1,56,0,1,31,3,4,2,3,18.0,12,7,0.5714285713469388,0,0,1,0,0,1,0,0,216,2013-05,2013,1
495,4320,1979,37,Gen X,Graduation,Single,60152.0,Upper Middle Income,0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,41.0,23,3,1.9999999993333333,0,0,0,0,0,0,0,0,943,2013-03,2013,0
496,5389,1964,52,Baby Boomers,Graduation,Married,48920.0,Middle Income,0,2,2013-10-20,93,238,17,68,8,10,6,3,6,2,5,21.6875,16,7,0.8571428570204082,0,0,0,1,0,1,0,0,347,2013-10,2013,1
497,6036,1959,57,Baby Boomers,Master,Together,89120.0,Upper Middle Income,0,0,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,101.26315789473684,19,1,4.999999995,0,0,0,0,1,1,0,0,1924,2014-03,2014,0
498,182,1946,70,Baby Boomers,Doctorate,Together,44124.0,Middle Income,0,1,2013-05-11,62,284,0,55,0,6,52,4,6,2,5,23.352941176470587,17,8,0.74999999990625,0,0,0,0,0,0,0,0,397,2013-05,2013,0
499,203,1975,41,Gen X,Master,Single,81169.0,Upper Middle Income,0,0,2013-04-14,47,1288,20,613,80,61,27,1,5,7,9,94.95454545454545,22,2,2.49999999875,0,0,0,0,0,0,0,0,2089,2013-04,2013,0
500,11025,1961,55,Baby Boomers,Graduation,Married,36443.0,Middle Income,1,1,2013-02-03,9,65,0,46,4,3,20,4,3,1,3,12.545454545454545,11,8,0.374999999953125,0,0,0,0,0,0,0,0,138,2013-02,2013,1
501,10203,1990,26,Gen Y,Graduation,Single,26095.0,Low Income,1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,8.4,5,7,0.1428571428367347,0,0,0,0,0,0,0,0,42,2013-06,2013,1
502,4607,1959,57,Baby Boomers,Graduation,Together,71367.0,Upper Middle Income,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,45.705882352941174,17,2,1.999999999,0,0,0,0,0,0,0,0,777,2013-08,2013,0
503,3711,1944,72,Silent,Master,Married,80184.0,Upper Middle Income,0,0,2014-03-01,19,1035,134,670,25,38,0,1,6,3,10,95.1,20,3,1.9999999993333333,1,0,0,0,1,2,0,0,1902,2014-03,2014,0
504,3696,1965,51,Gen X,Graduation,Divorced,30630.0,Middle Income,1,1,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7.428571428571429,7,7,0.2857142856734694,0,0,0,0,0,0,0,0,52,2014-01,2014,1
505,2532,1987,29,Gen Y,Master,Single,73454.0,Upper Middle Income,0,0,2014-03-01,95,982,73,351,56,14,175,1,2,4,6,127.0,13,5,0.39999999992,0,0,1,0,0,1,0,0,1651,2014-03,2014,0
506,9214,1991,25,Gen Y,Graduation,Married,42691.0,Middle Income,0,0,2013-08-16,48,179,2,64,38,17,58,1,5,1,6,27.53846153846154,13,5,0.9999999998,0,0,0,0,0,0,0,0,358,2013-08,2013,1
507,4943,1953,63,Baby Boomers,Graduation,Married,70503.0,Upper Middle Income,0,0,2012-09-30,73,1379,33,216,0,33,66,1,2,4,9,107.9375,16,6,0.33333333327777775,0,0,0,1,1,2,0,0,1727,2012-09,2012,0
508,35,1987,29,Gen Y,Graduation,Married,25545.0,Low Income,1,0,2012-09-08,35,32,1,64,16,12,85,3,2,2,3,21.0,10,6,0.33333333327777775,0,0,0,0,0,0,0,1,210,2012-09,2012,0
509,2258,1986,30,Gen Y,Graduation,Married,32880.0,Middle Income,1,0,2012-12-04,76,8,4,15,7,6,2,1,1,0,3,8.4,5,8,0.124999999984375,0,0,0,0,0,0,0,0,42,2012-12,2012,0
510,4322,1958,58,Baby Boomers,Doctorate,Together,77863.0,Upper Middle Income,0,0,2013-11-27,20,881,38,319,16,25,12,1,4,5,10,64.55,20,2,1.999999999,0,0,0,0,0,0,0,0,1291,2013-11,2013,0
511,713,1977,39,Gen X,Master,Married,50353.0,Middle Income,0,0,2014-06-08,72,141,15,153,67,31,35,1,4,4,6,29.466666666666665,15,3,1.3333333328888888,0,0,0,0,0,0,0,0,442,2014-06,2014,0
512,4702,1964,52,Baby Boomers,Graduation,Single,61839.0,Upper Middle Income,0,0,2012-08-12,20,1000,155,379,224,17,120,1,4,8,4,111.47058823529412,17,8,0.4999999999375,0,0,0,0,0,0,0,0,1895,2012-08,2012,0
513,3281,1960,56,Baby Boomers,Doctorate,Married,49154.0,Middle Income,1,1,2013-11-03,69,206,10,67,30,27,71,6,4,1,8,21.63157894736842,19,6,0.6666666665555555,0,0,0,0,0,0,0,0,411,2013-11,2013,0
514,702,1975,41,Gen X,Master,Widow,47682.0,Middle Income,0,1,2013-02-15,80,162,61,83,97,57,61,4,4,3,8,27.42105263157895,19,5,0.79999999984,0,0,0,0,0,0,0,0,521,2013-02,2013,0
515,2004,1969,47,Gen X,Graduation,Single,72679.0,Upper Middle Income,0,1,2013-09-18,65,619,54,260,127,54,54,1,4,7,5,68.70588235294117,17,1,3.9999999959999997,0,0,0,0,0,0,0,0,1168,2013-09,2013,0
516,4769,1977,39,Gen X,Master,Together,57954.0,Middle Income,1,1,2014-06-18,52,456,4,24,0,0,9,7,8,2,6,21.434782608695652,23,7,1.1428571426938776,0,0,0,1,0,1,0,0,493,2014-06,2014,0
517,4437,1962,54,Baby Boomers,Graduation,Married,65316.0,Upper Middle Income,1,1,2013-04-24,65,112,6,92,3,9,38,2,3,2,5,21.666666666666668,12,4,0.7499999998125,0,0,0,0,0,0,0,0,260,2013-04,2013,1
518,8724,1982,34,Gen Y,Graduation,Single,28567.0,Low Income,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6.571428571428571,7,6,0.33333333327777775,0,0,0,0,0,0,0,0,46,2013-06,2013,1
519,10741,1951,65,Baby Boomers,Master,Together,47352.0,Middle Income,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,19.9375,16,7,0.8571428570204082,0,0,0,0,0,0,0,0,319,2013-04,2013,1
520,1991,1967,49,Gen X,Graduation,Together,44931.0,Middle Income,0,1,2014-01-18,0,78,0,11,0,0,7,1,2,1,3,13.714285714285714,7,5,0.39999999992,0,0,0,0,0,0,0,0,96,2014-01,2014,1
521,6931,1967,49,Gen X,Graduation,Divorced,76982.0,Upper Middle Income,0,0,2014-02-15,19,464,151,292,65,60,30,1,8,3,4,66.375,16,4,1.9999999995,0,0,0,0,1,1,0,1,1062,2014-02,2014,0
522,11096,1952,64,Baby Boomers,Master,Together,57247.0,Middle Income,0,1,2013-08-08,50,99,4,32,37,54,6,2,2,1,7,19.333333333333332,12,2,0.9999999995,0,0,0,0,0,0,0,0,232,2013-08,2013,1
523,304,1981,35,Gen Y,Master,Single,22944.0,Low Income,1,0,2013-12-23,67,19,3,19,4,5,26,3,3,0,3,8.444444444444445,9,7,0.4285714285102041,0,0,0,0,0,0,0,0,76,2013-12,2013,1
524,3665,1977,39,Gen X,Master,Together,25315.0,Low Income,1,0,2013-11-07,46,1,9,8,11,3,22,3,3,0,3,6.0,9,8,0.374999999953125,0,0,0,0,0,0,0,0,54,2013-11,2013,1
525,10591,1969,47,Gen X,Graduation,Widow,43638.0,Middle Income,0,1,2012-08-06,37,63,10,83,7,19,19,2,4,1,4,18.272727272727273,11,7,0.5714285713469388,0,0,0,0,0,0,0,0,201,2012-08,2012,0
526,5036,1984,32,Gen Y,Doctorate,Single,42710.0,Middle Income,1,0,2012-11-28,38,252,3,42,4,3,102,2,4,5,3,29.0,14,6,0.6666666665555555,0,0,0,0,0,0,0,0,406,2012-11,2012,0
527,5547,1982,34,Gen Y,Doctorate,Married,84169.0,Upper Middle Income,0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,95.95,20,3,2.3333333325555556,0,0,0,1,1,2,0,1,1919,2013-08,2013,0
528,7822,1976,40,Gen X,Graduation,Together,54058.0,Middle Income,0,1,2013-06-04,56,198,18,252,32,108,54,2,4,6,8,33.1,20,3,1.3333333328888888,0,0,0,0,0,0,0,0,662,2013-06,2013,0
529,8541,1990,26,Gen Y,Master,Married,24683.0,Low Income,1,0,2014-03-08,98,8,4,10,6,7,6,2,2,0,4,5.125,8,5,0.39999999992,0,0,0,0,0,0,0,0,41,2014-03,2014,1
530,10955,1964,52,Baby Boomers,Graduation,Widow,85620.0,Upper Middle Income,0,0,2014-01-07,68,416,46,925,60,107,46,1,3,6,4,114.28571428571429,14,1,2.9999999969999998,0,0,0,0,0,0,0,1,1600,2014-01,2014,0
531,4368,1980,36,Gen X,Graduation,Married,47850.0,Middle Income,1,0,2013-12-03,72,42,7,43,20,12,10,1,3,0,4,16.75,8,6,0.49999999991666666,0,0,0,0,0,0,0,0,134,2013-12,2013,1
532,9671,1968,48,Gen X,Graduation,Married,19514.0,Low Income,1,1,2014-01-26,47,14,3,21,2,1,28,4,3,1,2,6.9,10,8,0.374999999953125,0,0,1,0,0,1,0,1,69,2014-01,2014,1
533,2256,1973,43,Gen X,Master,Married,27159.0,Low Income,1,1,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,3.5,6,6,0.16666666663888888,0,0,0,0,0,0,0,0,21,2014-03,2014,1
534,4279,1963,53,Baby Boomers,Master,Single,39548.0,Middle Income,1,1,2014-03-31,87,15,4,10,3,4,18,2,1,1,3,7.714285714285714,7,3,0.3333333332222222,0,0,0,0,0,0,0,0,54,2014-03,2014,1
535,5371,1989,27,Gen Y,Graduation,Single,21474.0,Low Income,1,0,2014-04-08,0,6,16,24,11,0,34,2,3,1,2,11.375,8,7,0.4285714285102041,0,0,1,0,0,1,0,1,91,2014-04,2014,1
536,9240,1971,45,Gen X,Doctorate,Single,60504.0,Upper Middle Income,0,1,2014-02-07,73,458,0,24,6,4,34,2,6,2,8,29.22222222222222,18,6,0.9999999998333333,0,0,0,0,0,0,0,0,526,2014-02,2014,0
537,9460,1963,53,Baby Boomers,Graduation,Married,22419.0,Low Income,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,20.25,8,8,0.374999999953125,0,0,0,0,0,0,0,0,162,2013-04,2013,1
538,9504,1949,67,Baby Boomers,Master,Married,81698.0,Upper Middle Income,0,0,2013-11-06,4,179,28,520,111,123,47,1,3,8,13,40.32,25,1,2.9999999969999998,0,0,0,0,0,0,0,1,1008,2013-11,2013,0
539,8692,1952,64,Baby Boomers,Graduation,Together,43462.0,Middle Income,1,1,2012-09-12,50,90,17,97,15,6,15,6,4,1,5,15.0,16,8,0.4999999999375,0,0,0,0,0,0,0,0,240,2012-09,2012,0
540,448,1978,38,Gen X,Doctorate,Single,54880.0,Middle Income,1,0,2013-03-01,57,308,85,137,102,45,118,2,6,2,11,37.857142857142854,21,5,1.19999999976,0,0,0,0,0,0,0,0,795,2013-03,2013,0
541,8314,1982,34,Gen Y,Graduation,Married,79908.0,Upper Middle Income,0,0,2013-04-05,30,557,129,761,29,185,111,1,5,6,7,93.26315789473684,19,2,2.49999999875,0,0,0,0,1,1,0,0,1772,2013-04,2013,0
542,8420,1970,46,Gen X,Master,Married,15315.0,Low Income,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,8.0,8,5,0.39999999992,0,0,0,0,0,0,0,0,64,2013-08,2013,1
543,3174,1959,57,Baby Boomers,Graduation,Together,87771.0,Upper Middle Income,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,97.85,20,6,0.8333333331944445,1,1,0,1,1,4,0,1,1957,2013-05,2013,0
544,7685,1978,38,Gen X,Graduation,Married,33039.0,Middle Income,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,11.142857142857142,7,5,0.39999999992,0,0,0,0,0,0,0,0,78,2013-09,2013,1
545,3179,1980,36,Gen X,Graduation,Single,81741.0,Upper Middle Income,0,0,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,82.73684210526316,19,2,2.9999999985,0,0,0,0,0,0,0,0,1572,2013-06,2013,0
546,9780,1971,45,Gen X,Master,Together,71499.0,Upper Middle Income,0,1,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,30.576923076923077,26,4,1.9999999995,0,0,0,0,0,0,0,0,795,2013-06,2013,0
547,10681,1970,46,Gen X,Master,Married,62466.0,Upper Middle Income,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,34.19230769230769,26,4,1.499999999625,0,0,0,0,0,0,0,0,889,2014-01,2014,0
548,10232,1963,53,Baby Boomers,Doctorate,Divorced,48799.0,Middle Income,0,1,2013-11-05,9,174,18,81,28,6,24,3,3,2,7,22.066666666666666,15,3,0.9999999996666666,0,0,0,0,0,0,0,0,331,2013-11,2013,1
549,4184,1950,66,Baby Boomers,Doctorate,Together,52157.0,Middle Income,0,1,2014-06-07,48,189,2,29,3,2,40,2,3,2,5,22.083333333333332,12,4,0.7499999998125,0,0,0,0,0,0,0,0,265,2014-06,2014,1
550,9120,1962,54,Baby Boomers,Graduation,Single,66565.0,Upper Middle Income,0,1,2012-12-05,80,747,10,161,65,40,42,4,4,2,9,56.05263157894737,19,8,0.4999999999375,0,0,0,0,0,0,0,0,1065,2012-12,2012,0
551,891,1951,65,Baby Boomers,Master,Together,29298.0,Low Income,1,1,2013-09-07,60,6,0,2,2,0,1,1,1,0,2,2.75,4,5,0.19999999996,0,0,0,0,0,0,0,0,11,2013-09,2013,1
552,10381,1979,37,Gen X,Graduation,Single,47691.0,Middle Income,0,1,2013-07-05,43,14,0,3,0,0,4,1,1,0,2,5.25,4,6,0.16666666663888888,0,0,0,0,0,0,0,0,21,2013-07,2013,1
553,3525,1970,46,Gen X,Graduation,Together,38200.0,Middle Income,1,1,2012-12-07,19,12,0,4,0,0,1,1,1,0,2,4.25,4,7,0.1428571428367347,0,0,0,0,0,0,0,0,17,2012-12,2012,0
554,6818,1974,42,Gen X,Graduation,Married,44989.0,Middle Income,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,23.0625,16,6,0.8333333331944445,0,0,0,0,0,0,0,0,369,2012-09,2012,0
555,3526,1968,48,Gen X,Doctorate,Married,38443.0,Middle Income,1,1,2014-01-27,58,32,0,5,0,0,1,2,1,0,3,6.333333333333333,6,7,0.1428571428367347,0,0,0,0,0,0,0,0,38,2014-01,2014,1
556,8181,1978,38,Gen X,Master,Single,38593.0,Middle Income,1,0,2013-09-13,42,51,12,49,17,24,24,3,4,1,3,16.09090909090909,11,8,0.4999999999375,0,0,0,0,0,0,0,0,177,2013-09,2013,1
557,1029,1970,46,Gen X,Doctorate,Together,64413.0,Upper Middle Income,0,1,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,23.25,12,5,0.9999999998,0,0,0,0,0,0,0,0,279,2013-08,2013,1
558,7369,1981,35,Gen Y,Master,Married,36959.0,Middle Income,1,0,2013-10-02,56,25,6,25,6,0,0,2,2,0,3,8.857142857142858,7,8,0.24999999996875,0,0,0,0,0,0,0,0,62,2013-10,2013,1
